timestamp,open,high,low,close,volume,turnover
2025-09-16 00:00:00,2.9956,2.9957,2.9877,2.9877,395815.0,1183580.1263
2025-09-16 00:15:00,2.9877,2.9903,2.9786,2.981,1306347.0,3895428.3624
2025-09-16 00:30:00,2.981,2.9855,2.9801,2.9829,338649.0,1010267.6503
2025-09-16 00:45:00,2.9829,2.9849,2.9759,2.9849,894348.0,2664819.8589
2025-09-16 01:00:00,2.9849,2.9971,2.9846,2.9909,612792.0,1833156.7458
2025-09-16 01:15:00,2.9909,2.998,2.9909,2.9947,268263.0,803322.6635
2025-09-16 01:30:00,2.9947,2.997,2.9857,2.9873,389256.0,1163615.714
2025-09-16 01:45:00,2.9873,2.9931,2.9819,2.9837,1378427.0,4114957.9059
2025-09-16 02:00:00,2.9837,2.9892,2.9804,2.9873,865691.0,2583875.0297
2025-09-16 02:15:00,2.9873,2.992,2.985,2.9852,174233.0,520481.3089
2025-09-16 02:30:00,2.9852,2.9907,2.9822,2.9835,386859.0,1154998.8111
2025-09-16 02:45:00,2.9835,2.9838,2.9782,2.9782,689659.0,2055484.5277
2025-09-16 03:00:00,2.9782,2.9825,2.977,2.9794,442247.0,1317497.5402
2025-09-16 03:15:00,2.9794,2.9836,2.9778,2.9799,312013.0,930169.5649
2025-09-16 03:30:00,2.9799,2.9893,2.9796,2.9844,383408.0,1144758.7546
2025-09-16 03:45:00,2.9844,2.9851,2.9776,2.9777,417129.0,1243742.4258
2025-09-16 04:00:00,2.9777,2.9802,2.9684,2.9689,2423710.0,7209040.4192
2025-09-16 04:15:00,2.9689,2.9756,2.9627,2.9756,1264791.0,3755709.0471
2025-09-16 04:30:00,2.9756,2.9766,2.9666,2.9706,617137.0,1833286.5958
2025-09-16 04:45:00,2.9706,2.9815,2.9686,2.9801,755961.0,2249187.532
2025-09-16 05:00:00,2.9801,2.9918,2.9781,2.9885,802139.0,2394973.9256
2025-09-16 05:15:00,2.9885,2.9921,2.984,2.9899,441392.0,1318510.7407
2025-09-16 05:30:00,2.9899,2.9958,2.9883,2.9956,242300.0,725248.7178
2025-09-16 05:45:00,2.9956,3.0063,2.993,3.0032,1694767.0,5080544.6985
2025-09-16 06:00:00,3.0032,3.004,2.9957,3.0014,1030433.0,3091529.3805
2025-09-16 06:15:00,3.0014,3.0024,2.9887,2.9893,677368.0,2027827.3229
2025-09-16 06:30:00,2.9893,2.9893,2.9772,2.9818,1849755.0,5515497.7191
2025-09-16 06:45:00,2.9818,2.9855,2.9798,2.9823,786388.0,2345439.5367
2025-09-16 07:00:00,2.9823,2.9882,2.9823,2.9861,631602.0,1885698.5415
2025-09-16 07:15:00,2.9861,2.993,2.9854,2.9921,922893.0,2758510.2233
2025-09-16 07:30:00,2.9921,2.9954,2.9885,2.9954,574401.0,1718438.6554
2025-09-16 07:45:00,2.9954,3.0129,2.9945,3.0052,1260578.0,3790734.3138
2025-09-16 08:00:00,3.0052,3.0151,3.0023,3.0151,771866.0,2322391.3271
2025-09-16 08:15:00,3.0151,3.0226,3.0148,3.0186,1450401.0,4377821.5215
2025-09-16 08:30:00,3.0186,3.0297,3.0159,3.0206,2734491.0,8265987.7608
2025-09-16 08:45:00,3.0206,3.0482,3.0184,3.0332,3204767.0,9731933.9066
2025-09-16 09:00:00,3.0332,3.0374,3.0265,3.0301,1539613.0,4668557.1314
2025-09-16 09:15:00,3.0301,3.0382,3.0254,3.0267,783349.0,2375390.7583
2025-09-16 09:30:00,3.0267,3.0314,3.0203,3.0216,1565692.0,4735707.2693
2025-09-16 09:45:00,3.0216,3.0282,3.0202,3.0282,2460331.0,7443003.8763
2025-09-16 10:00:00,3.0282,3.0315,3.0225,3.0278,1735180.0,5252563.2592
2025-09-16 10:15:00,3.0278,3.0329,3.0245,3.0313,1505572.0,4562706.3763
2025-09-16 10:30:00,3.0313,3.0342,3.025,3.0284,1434172.0,4345520.7881
2025-09-16 10:45:00,3.0284,3.0348,3.0168,3.0205,1854512.0,5605442.3586
