timestamp,open,high,low,close,volume,turnover
2025-06-12 04:00:00,14.656,14.672,14.42,14.43,74186.962383,1081910.501784303
2025-06-12 08:00:00,14.424,14.48,14.045,14.122,189928.476341,2707465.595206476
2025-06-12 12:00:00,14.124,14.512,14.081,14.253,85748.338315,1227210.195005855
2025-06-12 16:00:00,14.252,14.572,14.091,14.133,67664.01789,970804.700392746
2025-06-12 20:00:00,14.13,14.185,13.834,13.974,79230.132993,1109796.161862245
2025-06-13 00:00:00,13.974,13.986,12.763,13.251,458188.389942,6005757.355980279
2025-06-13 04:00:00,13.254,13.291,13.026,13.236,123606.142559,1630462.915327284
2025-06-13 08:00:00,13.236,13.4,13.128,13.322,96256.108936,1273219.020425612
2025-06-13 12:00:00,13.322,13.482,13.112,13.405,98253.673705,1306581.715124158
2025-06-13 16:00:00,13.406,13.599,13.023,13.13,151558.446504,2001633.673936938
2025-06-13 20:00:00,13.134,13.454,13.088,13.443,56511.175915,753330.723915159
2025-06-14 00:00:00,13.445,13.465,13.245,13.26,54894.29273,733238.068796125
2025-06-14 04:00:00,13.261,13.334,13.129,13.213,44430.143142,587830.111380366
2025-06-14 08:00:00,13.213,13.218,13.092,13.159,52826.207767,694741.188250769
2025-06-14 12:00:00,13.158,13.198,12.937,13.002,124671.247997,1628429.544448045
2025-06-14 16:00:00,12.999,13.082,12.836,12.993,116170.290179,1506127.691840246
2025-06-14 20:00:00,12.996,13.204,12.921,13.151,25201.241135,329908.578461151
2025-06-15 00:00:00,13.155,13.27,13.139,13.222,33690.378396,445264.064031494
2025-06-15 04:00:00,13.221,13.324,13.115,13.152,37026.83629,488942.985343245
2025-06-15 08:00:00,13.158,13.164,13.021,13.073,48369.446897,632710.455963187
2025-06-15 12:00:00,13.074,13.306,13.053,13.173,62808.722014,827148.058933453
2025-06-15 16:00:00,13.179,13.24,13.1,13.135,33875.473767,446248.33839185
2025-06-15 20:00:00,13.139,13.309,12.99,13.296,73672.485283,970211.402051817
2025-06-16 00:00:00,13.296,13.479,13.173,13.378,54083.478111,721793.874278234
2025-06-16 04:00:00,13.38,13.734,13.373,13.678,82503.296719,1122732.476196483
2025-06-16 08:00:00,13.688,13.747,13.556,13.683,39901.085894,544897.496791465
2025-06-16 12:00:00,13.684,13.892,13.626,13.797,68619.791045,944640.443328175
2025-06-16 16:00:00,13.801,14.087,13.788,14.061,34410.38782,480011.340394638
2025-06-16 20:00:00,14.061,14.16,13.526,13.563,126624.187202,1752758.668278458
2025-06-17 00:00:00,13.566,13.78,13.311,13.666,116602.76409,1581827.407316707
2025-06-17 04:00:00,13.67,13.728,13.466,13.496,89023.265646,1207760.553945664
2025-06-17 08:00:00,13.496,13.515,13.198,13.253,67847.744896,906814.425393356
2025-06-17 12:00:00,13.254,13.361,12.927,13.05,127657.379601,1680463.72485609
2025-06-17 16:00:00,13.052,13.242,12.8,13.161,187346.722288,2430985.679717288
2025-06-17 20:00:00,13.158,13.194,12.853,12.988,89695.080872,1164500.479821799
2025-06-18 00:00:00,12.996,13.154,12.962,13.077,104418.409459,1363106.906166312
2025-06-18 04:00:00,13.076,13.225,13.025,13.091,80774.059391,1057642.095020026
2025-06-18 08:00:00,13.092,13.126,12.682,12.853,97019.104651,1249043.326972992
2025-06-18 12:00:00,12.859,13.002,12.629,12.897,172864.576302,2215457.904759142
2025-06-18 16:00:00,12.891,12.943,12.69,12.771,61657.824675,790299.329008672
2025-06-18 20:00:00,12.774,13.147,12.739,13.119,44779.882791,582431.905555505
2025-06-19 00:00:00,13.116,13.254,13.02,13.2,78374.565247,1031926.323044166
2025-06-19 04:00:00,13.2,13.281,13.123,13.126,32474.309544,428410.34028496
2025-06-19 08:00:00,13.127,13.381,13.127,13.172,97698.929311,1300834.440966528
2025-06-19 12:00:00,13.175,13.221,12.936,12.952,180475.685282,2356148.726029198
2025-06-19 16:00:00,12.953,13.163,12.909,13.023,24938.971508,324990.652731959
2025-06-19 20:00:00,13.02,13.152,12.994,13.065,47244.227292,616409.932597448
2025-06-20 00:00:00,13.069,13.117,12.993,13.0,17505.719256,228513.199729942
2025-06-20 04:00:00,12.999,13.186,12.885,13.173,33994.018352,442338.289418317
2025-06-20 08:00:00,13.185,13.278,13.076,13.135,40207.420199,529907.35683308
2025-06-20 12:00:00,13.137,13.244,12.826,12.904,80155.757017,1041817.187128262
2025-06-20 16:00:00,12.899,12.91,12.297,12.578,113379.868562,1424203.068008384
2025-06-20 20:00:00,12.574,12.725,12.367,12.51,45525.000228,569298.880702675
2025-06-21 00:00:00,12.508,12.732,12.492,12.686,29244.131316,369169.442283655
2025-06-21 04:00:00,12.683,12.711,12.58,12.634,24722.466254,313018.993010072
2025-06-21 08:00:00,12.64,12.743,12.632,12.672,22766.773477,288937.765846432
2025-06-21 12:00:00,12.673,12.699,12.396,12.495,35253.219992,441909.441234328
2025-06-21 16:00:00,12.491,12.555,12.186,12.196,44366.618257,547851.010726392
2025-06-21 20:00:00,12.2,12.333,11.685,12.029,175659.056312,2094066.037573951
2025-06-22 00:00:00,12.029,12.198,11.832,11.907,83771.599494,1004675.824428653
2025-06-22 04:00:00,11.905,12.099,11.875,11.962,25565.021671,307049.167756871
2025-06-22 08:00:00,11.97,12.009,11.777,11.893,52488.806642,623848.723534079
2025-06-22 12:00:00,11.891,11.973,11.295,11.44,230255.563509,2651414.86348841
2025-06-22 16:00:00,11.435,11.584,11.2,11.226,80428.140239,913366.459918477
2025-06-22 20:00:00,11.226,11.674,10.934,11.655,181396.25639,2033218.109403836
2025-06-23 00:00:00,11.656,11.765,11.555,11.639,45244.485384,527802.353711116
2025-06-23 04:00:00,11.639,11.919,11.626,11.857,52312.643661,617233.212454121
2025-06-23 08:00:00,11.855,11.911,11.754,11.848,56978.629359,674535.702818253
2025-06-23 12:00:00,11.847,12.095,11.679,11.758,115136.445404,1369118.198255016
2025-06-23 16:00:00,11.76,12.184,11.403,12.15,177913.829083,2091241.359432947
2025-06-23 20:00:00,12.147,12.94,12.113,12.83,166468.581935,2105684.943263081
2025-06-24 00:00:00,12.827,13.044,12.776,12.95,122977.241892,1587284.117081277
2025-06-24 04:00:00,12.946,13.322,12.92,13.03,106047.548511,1391491.327805303
2025-06-24 08:00:00,13.031,13.275,12.937,13.154,68254.033186,893410.788008716
2025-06-24 12:00:00,13.158,13.429,13.065,13.346,207187.84527,2748588.125859417
2025-06-24 16:00:00,13.355,13.73,13.269,13.341,174641.635728,2358896.839681694
2025-06-24 20:00:00,13.341,13.416,13.281,13.41,43398.840703,579438.082394416
2025-06-25 00:00:00,13.412,13.51,13.287,13.353,49726.116653,666907.92494409
2025-06-25 04:00:00,13.358,13.466,13.253,13.456,56266.260629,751687.977238002
2025-06-25 08:00:00,13.46,13.476,13.192,13.275,52290.023678,694981.395702313
2025-06-25 12:00:00,13.279,13.325,13.021,13.055,88361.46922,1163016.721260545
2025-06-25 16:00:00,13.055,13.25,12.992,13.233,71945.64854,944672.32240836
2025-06-25 20:00:00,13.224,13.306,13.04,13.14,43588.432186,573675.254347788
2025-06-26 00:00:00,13.14,13.56,13.07,13.345,90262.334566,1200855.103809662
2025-06-26 04:00:00,13.347,13.432,13.203,13.38,38623.573632,514089.005019952
2025-06-26 08:00:00,13.377,13.452,13.141,13.204,48391.939774,641944.025269514
2025-06-26 12:00:00,13.198,13.201,12.939,13.117,57489.882215,752430.813046111
2025-06-26 16:00:00,13.113,13.166,12.995,13.115,23814.204181,311365.709851011
2025-06-26 20:00:00,13.111,13.278,12.88,12.939,51648.089243,671835.382217636
2025-06-27 00:00:00,12.938,13.168,12.771,13.13,44331.598873,573990.933487132
2025-06-27 04:00:00,13.13,13.236,13.004,13.026,25053.500454,328582.9266434
2025-06-27 08:00:00,13.03,13.205,13.014,13.044,34444.444879,450606.410779266
2025-06-27 12:00:00,13.043,13.117,12.86,13.04,45311.301535,587888.554583727
2025-06-27 16:00:00,13.045,13.187,12.731,12.883,56811.10105,736523.610845747
2025-06-27 20:00:00,12.883,13.069,12.864,13.049,24787.900466,322299.624703638
2025-06-28 00:00:00,13.05,13.183,12.999,13.16,30408.909047,398915.826056882
2025-06-28 04:00:00,13.159,13.175,13.085,13.169,19950.661908,261878.870645958
2025-06-28 08:00:00,13.171,13.192,13.093,13.097,22693.638163,297999.667726732
2025-06-28 12:00:00,13.101,13.293,13.048,13.273,15481.537055,203456.75531916
2025-06-28 16:00:00,13.274,13.407,13.223,13.308,52267.017282,696420.453433051
2025-06-28 20:00:00,13.311,13.449,13.29,13.399,36391.116707,487154.347471082
2025-06-29 00:00:00,13.4,13.442,13.275,13.281,30295.411421,404802.960846158
2025-06-29 04:00:00,13.285,13.441,13.266,13.441,30346.785025,404336.623239816
2025-06-29 08:00:00,13.441,13.481,13.384,13.452,47843.499203,642849.684853767
2025-06-29 12:00:00,13.45,13.455,13.265,13.281,29793.094927,398306.357677569
2025-06-29 16:00:00,13.28,13.417,13.242,13.346,24643.805257,328514.616500577
2025-06-29 20:00:00,13.348,13.868,13.254,13.707,90118.033296,1228046.881913067
2025-06-30 00:00:00,13.71,13.783,13.483,13.495,70385.087382,959723.620812272
2025-06-30 04:00:00,13.492,13.502,13.191,13.337,51486.581961,688192.42514884
2025-06-30 08:00:00,13.334,13.363,13.173,13.201,41253.451135,546015.766909934
2025-06-30 12:00:00,13.203,13.453,13.124,13.373,104454.820686,1385566.730087189
2025-06-30 16:00:00,13.377,13.64,13.259,13.625,43658.912483,585419.145341814
2025-06-30 20:00:00,13.625,13.671,13.37,13.377,31906.036121,430723.791604792
2025-07-01 00:00:00,13.377,13.43,13.228,13.317,41687.818642,554544.133362541
2025-07-01 04:00:00,13.315,13.318,13.085,13.225,32043.637992,422990.460925734
2025-07-01 08:00:00,13.225,13.262,13.11,13.13,18087.815718,238522.005051249
2025-07-01 12:00:00,13.135,13.172,12.943,13.009,53315.306647,695771.44731604
2025-07-01 16:00:00,13.012,13.066,12.82,12.82,25395.670196,328583.797984627
2025-07-01 20:00:00,12.821,12.934,12.786,12.895,30202.857103,387919.10859931
2025-07-02 00:00:00,12.895,12.96,12.731,12.911,33124.445609,426088.708398163
2025-07-02 04:00:00,12.911,13.092,12.888,13.032,28734.122681,373911.9197711
2025-07-02 08:00:00,13.045,13.183,13.039,13.079,26413.029,346006.418888218
2025-07-02 12:00:00,13.087,13.375,12.995,13.364,61142.701121,806678.072266102
2025-07-02 16:00:00,13.365,13.787,13.365,13.773,117794.437856,1605193.28007697
2025-07-02 20:00:00,13.775,13.849,13.547,13.551,75587.936759,1037509.452513358
2025-07-03 00:00:00,13.554,13.607,13.442,13.469,27767.464867,375961.628847688
2025-07-03 04:00:00,13.467,13.909,13.456,13.884,72899.539358,1001969.163375317
2025-07-03 08:00:00,13.885,13.968,13.714,13.814,38332.5186,531130.413407262
2025-07-03 12:00:00,13.812,14.079,13.584,13.614,133087.236387,1844733.538031723
2025-07-03 16:00:00,13.611,13.779,13.608,13.704,74295.263445,1017775.291408855
2025-07-03 20:00:00,13.708,13.793,13.646,13.664,16280.945099,223390.676492406
2025-07-04 00:00:00,13.67,13.786,13.564,13.594,36556.405331,499278.622914921
2025-07-04 04:00:00,13.598,13.615,13.364,13.374,38796.169202,523229.874446432
2025-07-04 08:00:00,13.372,13.475,13.225,13.34,124190.949643,1658362.917087215
2025-07-04 12:00:00,13.344,13.399,13.056,13.076,108065.239799,1424890.333977847
2025-07-04 16:00:00,13.074,13.106,12.94,13.012,44546.977242,580428.276441163
2025-07-04 20:00:00,13.012,13.249,12.998,13.165,18152.529231,238104.946640758
2025-07-05 00:00:00,13.165,13.224,13.075,13.194,23941.615235,315361.815777512
2025-07-05 04:00:00,13.198,13.264,13.155,13.185,10924.378733,144324.933808642
2025-07-05 08:00:00,13.185,13.258,13.107,13.236,32669.896775,431684.748535411
2025-07-05 12:00:00,13.24,13.244,13.116,13.128,25886.306819,341689.066134318
2025-07-05 16:00:00,13.128,13.16,12.99,13.115,17950.860822,234911.215016593
2025-07-05 20:00:00,13.113,13.269,13.103,13.225,19371.985086,255726.931195765
2025-07-06 00:00:00,13.228,13.236,13.153,13.207,14067.922427,185754.825097799
2025-07-06 04:00:00,13.204,13.258,13.149,13.154,8717.241512,115007.04787608
2025-07-06 08:00:00,13.152,13.205,13.101,13.198,55904.708467,734123.374440452
2025-07-06 12:00:00,13.206,13.496,13.168,13.434,50777.622485,678447.615257232
2025-07-06 16:00:00,13.437,13.493,13.283,13.389,23643.826128,317375.289558691
2025-07-06 20:00:00,13.389,13.698,13.387,13.488,62251.767028,846112.97707113
2025-07-07 00:00:00,13.486,13.675,13.413,13.556,98384.382144,1337117.84490482
2025-07-07 04:00:00,13.557,13.736,13.496,13.624,127576.107083,1737416.536518138
2025-07-07 08:00:00,13.627,13.668,13.527,13.58,36117.68029,490733.646778747
2025-07-07 12:00:00,13.58,13.684,13.446,13.533,79505.586985,1075593.893009876
2025-07-07 16:00:00,13.534,13.584,13.312,13.435,56768.950448,763861.212584166
2025-07-07 20:00:00,13.432,13.438,13.249,13.435,22417.957182,299499.411760065
